50000
50188
49982
50169
50358
50150
49944
50030
49979
50166
50355
50313
50500
50294
50229
50306
50100
50288
50082
50270
50063
50252
50439
50627
50814
51003
50796
50590
50382
50571
50759
50813
51002
50794
50588
50776
50568
50756
50745
50934
51122
50916
50710
50899
51087
50881
50673
50588
50483
50277
50464
50428
50574
50761
50555
50543
50337
50129
50316
50503
50690
50484
50671
50464
50258
50448
50636
50824
50929
51117
51130
51319
51506
51695
51768
51792
51979
51941
51892
51775
51735
51922
52111
52298
52091
51884
52073
51867
51874
52062
52011
51804
51826
52015
52064
52252
52440
52233
52420
52612
52799
52987
52780
52573
52760
52948
53135
53110
52904
53093
53280
53074
52867
53055
53243
53035
52826
52613
52800
52593
52386
52426
52614
52406
52199
52110
52298
52090
52278
52466
52259
52446
52635
52591
52573
52366
52554
52741
52533
52720
52909
52801
52595
52389
52578
52765
52952
53140
52932
53045
52998
52873
53061
53248
53435
53622
53810
53603
53792
53872
54059
53851
54038
54225
54412
54599
54393
54580
54373
54166
54354
54146
53940
53732
53526
53715
53603
53396
53583
53770
53828
54016
54204
53996
53789
53977
53910
53704
53891
53685
53895
54082
53876
53669
53706
53500
53293
53086
52878
53065
52859
53046
52840
53027
52819
52612
52405
52198
51991
52181
51972
52160
52347
52536
52723
52912
53100
53288
53476
53664
53458
53646
53764
53558
53351
53428
53222
53199
53386
53573
53365
53553
53346
53139
52933
52928
53116
52982
52774
52568
52361
52549
52342
52135
52323
52511
52700
52888
53075
53042
53131
53318
53243
53431
53223
53017
52810
52603
52791
52584
52377
52564
52751
52938
52730
52917
53105
52898
53087
53004
52952
52931
53119
53306
53493
53452
53519
53707
53895
53901
54090
53884
54072
54260
54053
54240
54427
